Order_ID,Order_Date,Customer_Name,Region,State,Category,Product,Quantity,Sales,Profit,Payment_Mode,,
ORD00248,2024-01-11,Ananya Rane,East,Tamil Nadu,Clothing,T-Shirt,1,1016,98,Net Banking,,
ORD00249,2024-10-11,Tanvi Rane,East,Delhi,Clothing,Shirt,2,39996,8476,Credit Card,,
ORD00250,2024-05-29,Aditya Joshi,East,Delhi,Furniture,Sofa,5,9858,738,Credit Card,,
ORD00251,2025-06-11,Aditya Kulkarni,West,Maharashtra,Clothing,Shoes,10,27720,5683,UPI,,
ORD00252,2025-02-20,Aryan Roy,East,Tamil Nadu,Office Supplies,Printer Paper,2,34447,7584,Credit Card,,
ORD00253,2024-09-21,Nikhil Nair,South,Rajasthan,Clothing,Shoes,6,38099,4137,Cash,,
ORD00254,2025-08-11,Siddharth Menon,North,Tamil Nadu,Electronics,Headphones,4,48536,5779,Debit Card,,
ORD00255,2024-06-30,Vikas Iyer,West,Delhi,Office Supplies,Printer Paper,1,2952,544,UPI,,
ORD00256,2025-05-06,Ananya Roy,South,Gujarat,Clothing,Jeans,7,25866,1812,Debit Card,,
ORD00257,2025-03-24,Vikas Kulkarni,West,Tamil Nadu,Furniture,Desk,1,41519,7256,Cash,,
ORD00258,2024-06-03,Yash Pawar,South,Tamil Nadu,Furniture,Desk,6,35736,8633,Cash,,
ORD00259,2024-08-30,Aisha Nair,West,Delhi,Furniture,Cabinet,7,550,44,Credit Card,,
ORD00260,2024-07-22,Tanvi Sharma,South,Karnataka,Electronics,Headphones,10,16493,4115,Cash,,
ORD00261,2025-11-28,Akash Mishra,West,Delhi,Electronics,Headphones,6,46729,6643,Cash,,
ORD00262,2025-05-30,Karan Khan,East,Gujarat,Furniture,Cabinet,6,25341,5166,Net Banking,,
ORD00263,2025-06-21,Ishita Pawar,East,Delhi,Electronics,Tablet,3,30493,5402,Credit Card,,
ORD00264,2024-02-13,Aditya Iyer,East,Maharashtra,Clothing,Jacket,3,26015,3958,UPI,,
ORD00265,2025-06-10,Ishita Nair,North,Delhi,Furniture,Table,8,24972,2198,Credit Card,,
ORD00266,2024-02-26,Aarav Yadav,North,Gujarat,Clothing,T-Shirt,6,17383,2595,UPI,,
ORD00267,2024-09-02,Vivaan Rane,South,Maharashtra,Electronics,Mobile,5,13356,979,Debit Card,,
ORD00268,2025-03-16,Aryan Mishra,South,Tamil Nadu,Furniture,Table,8,22842,2127,Net Banking,,
ORD00269,2025-01-01,Shreya Patel,West,Maharashtra,Office Supplies,Stapler,2,2771,445,Net Banking,,
ORD00270,2025-10-15,Tanvi Verma,North,Delhi,Clothing,Jacket,4,5310,576,UPI,,
ORD00271,2024-09-08,Aditya Tiwari,East,Karnataka,Office Supplies,Printer Paper,8,26083,3297,Credit Card,,
ORD00272,2024-12-27,Sneha Joshi,North,Delhi,Clothing,Shoes,2,13820,2640,Credit Card,,
ORD00273,2024-06-24,Abhishek Verma,South,Rajasthan,Electronics,Laptop,8,34605,7288,Net Banking,,
ORD00274,2024-06-25,Akash Kadam,North,Gujarat,Office Supplies,Marker,5,17429,2913,Net Banking,,
ORD00275,2025-08-11,Karan Pawar,West,Gujarat,Clothing,Shoes,4,39479,8908,Debit Card,,
ORD00276,2025-10-31,Tanvi Shetty,North,Tamil Nadu,Clothing,Shirt,3,18348,1108,UPI,,
ORD00277,2024-03-25,Ananya Chavan,North,Delhi,Furniture,Chair,3,3685,272,Credit Card,,
ORD00278,2025-06-13,Sneha Chavan,North,Tamil Nadu,Clothing,Jacket,3,38400,2733,Credit Card,,
ORD00279,2025-05-17,Ananya Ansari,South,Maharashtra,Furniture,Cabinet,6,20730,2594,Net Banking,,
ORD00280,2024-04-13,Shreya Tiwari,South,Tamil Nadu,Electronics,Headphones,5,42165,3417,UPI,,
ORD00281,2024-07-26,Ritika Sharma,East,Gujarat,Office Supplies,Marker,3,15490,1703,UPI,,
ORD00282,2025-04-05,Shreya Singh,West,Maharashtra,Electronics,Headphones,3,32547,7005,Debit Card,,
ORD00283,2025-02-18,Abhishek Joshi,North,Rajasthan,Office Supplies,Printer Paper,5,39665,3699,Credit Card,,
ORD00284,2024-03-18,Priya Nair,East,Tamil Nadu,Office Supplies,Marker,1,47577,5439,UPI,,
ORD00285,2024-01-05,Arjun Khan,North,Tamil Nadu,Furniture,Table,8,34344,8154,Net Banking,,
ORD00286,2025-07-02,Ishita Ghosh,South,Tamil Nadu,Furniture,Cabinet,7,26776,1798,UPI,,
ORD00287,2025-10-01,Vikas Roy,North,Rajasthan,Electronics,Laptop,8,29992,5863,Debit Card,,
ORD00288,2025-09-08,Rohan Joshi,East,Tamil Nadu,Clothing,Jeans,8,41420,8024,Credit Card,,
ORD00289,2025-07-24,Meera Ansari,West,Delhi,Electronics,Smart Watch,8,45964,4755,Cash,,
ORD00290,2024-03-04,Meera Ghosh,North,Karnataka,Electronics,Headphones,8,4605,452,Net Banking,,
ORD00291,2025-10-23,Vikas Tiwari,East,Rajasthan,Office Supplies,Stapler,4,47863,5618,Debit Card,,
ORD00292,2024-10-03,Om Naik,East,Tamil Nadu,Furniture,Sofa,2,5972,1295,Cash,,
ORD00293,2025-10-20,Siddharth Shetty,West,Gujarat,Clothing,Jeans,4,42963,2386,Cash,,
ORD00294,2024-04-28,Rahul Shaikh,East,Gujarat,Electronics,Headphones,9,2386,518,Cash,,
ORD00295,2025-08-19,Ritika Jadhav,East,Rajasthan,Furniture,Chair,6,5596,896,Cash,,
ORD00296,2024-10-01,Akash Rane,South,Tamil Nadu,Furniture,Table,10,15332,2547,Credit Card,,
ORD00297,2024-09-15,Aarav Shaikh,East,Delhi,Office Supplies,Marker,8,24510,2206,Cash,,
ORD00298,2025-05-30,Ananya Deshmukh,East,Gujarat,Electronics,Mobile,9,44839,6728,Cash,,
ORD00299,2024-12-18,Nikhil Khan,North,Rajasthan,Furniture,Desk,4,24684,5021,UPI,,
ORD00300,2025-08-18,Karan Yadav,North,Delhi,Electronics,Smart Watch,3,25432,4678,UPI,,
ORD00301,2025-06-21,Yash Pawar,West,Rajasthan,Clothing,Shoes,7,21909,1177,UPI,,
ORD00302,2024-12-03,Abhishek Khan,West,Rajasthan,Furniture,Chair,4,48866,5323,Debit Card,,
ORD00303,2025-02-10,Aditya Naik,West,Rajasthan,Clothing,Shoes,4,28381,1978,Net Banking,,
ORD00304,2024-01-29,Vikas Jadhav,South,Rajasthan,Clothing,T-Shirt,4,32999,2252,Net Banking,,
ORD00305,2024-01-12,Aarav Shetty,North,Gujarat,Electronics,Mobile,7,43670,7789,UPI,,
ORD00306,2024-08-19,Vikas Kulkarni,West,Gujarat,Clothing,Jacket,3,10988,2447,Debit Card,,
ORD00307,2024-09-23,Arjun Singh,South,Gujarat,Electronics,Mobile,3,5163,389,Cash,,
ORD00308,2025-10-06,Ishita Yadav,East,Maharashtra,Furniture,Desk,9,22946,4307,Debit Card,,
ORD00309,2025-12-08,Priya Ansari,South,Tamil Nadu,Electronics,Mobile,9,40081,4484,Debit Card,,
ORD00310,2024-02-08,Abhishek Ansari,North,Delhi,Clothing,Jeans,2,2979,286,UPI,,
ORD00311,2024-07-07,Aryan Patil,South,Karnataka,Office Supplies,Notebook,7,38385,4984,Cash,,
ORD00312,2025-07-03,Pooja Pawar,South,Karnataka,Clothing,Shirt,9,32251,4136,Debit Card,,
ORD00313,2025-07-11,Priya Joshi,West,Tamil Nadu,Clothing,Jacket,10,5756,722,Credit Card,,
ORD00314,2024-12-24,Meera Shetty,East,Karnataka,Clothing,Jeans,7,34326,3948,Net Banking,,
ORD00315,2024-11-05,Arjun Joshi,South,Maharashtra,Clothing,Jeans,4,49226,3692,Debit Card,,
ORD00316,2025-05-08,Meera Yadav,East,Maharashtra,Clothing,T-Shirt,10,4208,299,Net Banking,,
ORD00317,2024-03-19,Ishita Menon,North,Tamil Nadu,Furniture,Desk,6,47795,4017,Cash,,
ORD00318,2025-02-15,Aditya Menon,North,Delhi,Furniture,Table,8,16432,3646,Net Banking,,
ORD00319,2025-07-28,Aisha Joshi,East,Tamil Nadu,Clothing,Shoes,1,2315,244,UPI,,
ORD00320,2025-11-17,Om Roy,West,Karnataka,Furniture,Sofa,3,14200,3421,Net Banking,,
ORD00321,2025-03-12,Aisha Singh,South,Delhi,Office Supplies,Printer Paper,1,24612,5096,Credit Card,,
ORD00322,2025-07-29,Yash Shah,West,Tamil Nadu,Furniture,Desk,9,37579,8902,Cash,,
ORD00323,2024-03-14,Kavya Das,South,Karnataka,Clothing,T-Shirt,1,7935,614,Cash,,
ORD00324,2024-05-29,Aisha Shetty,West,Gujarat,Office Supplies,Pen,7,35548,4846,Credit Card,,
ORD00325,2025-11-25,Aarav Verma,East,Maharashtra,Clothing,Jeans,8,17787,1607,Cash,,
ORD00326,2025-05-08,Ritika Nair,North,Delhi,Clothing,T-Shirt,3,43863,8092,Debit Card,,
ORD00327,2025-07-21,Shreya Tiwari,North,Karnataka,Electronics,Headphones,9,8231,1382,Cash,,
ORD00328,2025-08-19,Abhishek Shetty,West,Gujarat,Electronics,Smart Watch,2,43876,7494,Credit Card,,
ORD00329,2024-03-18,Akash Iyer,North,Gujarat,Clothing,Shoes,10,38369,2088,Credit Card,,
ORD00330,2025-10-09,Aarav Patel,West,Tamil Nadu,Furniture,Desk,10,39103,2840,Cash,,
ORD00331,2025-04-17,Sneha Khan,East,Delhi,Office Supplies,Marker,1,25461,1633,Debit Card,,
ORD00332,2025-08-11,Priya Naik,West,Delhi,Electronics,Tablet,2,36652,7434,UPI,,
ORD00333,2024-07-27,Pooja Deshmukh,West,Rajasthan,Furniture,Table,5,2496,300,Net Banking,,
ORD00334,2024-02-07,Aisha Shah,West,Maharashtra,Electronics,Mobile,9,9884,1173,Cash,,
ORD00335,2025-12-04,Abhishek Patel,East,Gujarat,Office Supplies,Pen,4,35527,5634,Credit Card,,
ORD00336,2025-03-03,Rohan Kulkarni,North,Tamil Nadu,Electronics,Smart Watch,6,12709,1004,UPI,,
ORD00337,2024-01-12,Nikhil Shaikh,West,Rajasthan,Electronics,Mobile,10,26949,6449,Debit Card,,
ORD00338,2024-09-15,Kavya Das,West,Karnataka,Furniture,Cabinet,1,41687,8257,Net Banking,,
ORD00339,2024-10-16,Aditi More,East,Karnataka,Office Supplies,Marker,10,40894,5425,Cash,,
ORD00340,2025-06-18,Karan Tiwari,West,Delhi,Office Supplies,Notebook,2,7456,968,Credit Card,,
ORD00341,2025-06-22,Aditi Roy,West,Tamil Nadu,Electronics,Headphones,8,1023,105,Net Banking,,
ORD00342,2025-02-12,Abhishek Singh,North,Delhi,Office Supplies,Notebook,3,7845,1223,Net Banking,,
ORD00343,2025-07-22,Arjun Khan,West,Rajasthan,Office Supplies,Notebook,4,24214,2759,Cash,,
ORD00344,2024-04-30,Yash Rane,South,Karnataka,Clothing,Shirt,1,40464,3400,Credit Card,,
ORD00345,2025-09-23,Om Shah,North,Maharashtra,Office Supplies,Notebook,6,41449,5755,UPI,,
ORD00346,2025-07-15,Priya Tiwari,West,Maharashtra,Clothing,T-Shirt,5,35011,2254,Net Banking,,
ORD00347,2024-05-14,Shreya Rane,East,Delhi,Electronics,Smart Watch,8,7145,1663,Net Banking,,
ORD00348,2025-12-23,Yash Gupta,North,Karnataka,Electronics,Tablet,1,14272,2782,Credit Card,,
ORD00349,2025-02-21,Priya Nair,East,Delhi,Office Supplies,Printer Paper,2,29027,3102,UPI,,
ORD00350,2024-03-18,Sai Pawar,East,Karnataka,Office Supplies,Printer Paper,7,30634,6588,Cash,,
ORD00351,2025-06-20,Priya Menon,North,Tamil Nadu,Clothing,T-Shirt,8,9693,2303,Credit Card,,
ORD00352,2024-10-02,Karan Tiwari,North,Karnataka,Electronics,Mobile,2,11382,585,Credit Card,,
ORD00353,2025-09-22,Ananya Menon,South,Tamil Nadu,Electronics,Headphones,3,28691,3220,Net Banking,,
ORD00354,2024-08-28,Tanvi Menon,East,Maharashtra,Clothing,T-Shirt,4,42466,9860,Net Banking,,
ORD00355,2025-02-26,Aarav Sharma,East,Rajasthan,Furniture,Table,10,49101,3673,Debit Card,,
ORD00356,2024-04-23,Aryan Mishra,South,Maharashtra,Electronics,Mobile,1,47699,6024,Cash,,
ORD00357,2025-07-23,Karan Yadav,North,Gujarat,Office Supplies,Printer Paper,3,27009,6562,UPI,,
ORD00358,2024-06-13,Aryan Gupta,East,Tamil Nadu,Clothing,Shirt,2,11837,926,Net Banking,,
ORD00359,2025-03-05,Ritika Shaikh,West,Tamil Nadu,Office Supplies,Marker,3,6743,367,Cash,,
ORD00360,2024-02-24,Ishita Shah,East,Rajasthan,Office Supplies,Marker,2,30848,7407,Debit Card,,
ORD00361,2025-07-27,Rahul Pawar,North,Rajasthan,Clothing,T-Shirt,10,10595,1156,Net Banking,,
ORD00362,2024-04-02,Aisha Naik,East,Delhi,Electronics,Tablet,7,29044,6376,Net Banking,,
ORD00363,2024-06-11,Arjun Jadhav,East,Karnataka,Furniture,Table,5,39682,9204,Debit Card,,
ORD00364,2025-03-14,Aryan Singh,West,Maharashtra,Office Supplies,Printer Paper,1,7364,1491,Cash,,
ORD00365,2024-04-06,Kavya Joshi,West,Delhi,Office Supplies,Marker,4,38040,6483,Debit Card,,
ORD00366,2025-08-22,Nikhil Roy,South,Rajasthan,Clothing,Jacket,6,23350,4237,Cash,,
ORD00367,2024-08-28,Vikas Pawar,East,Rajasthan,Electronics,Tablet,8,28027,4701,Credit Card,,
ORD00368,2025-05-21,Pooja Roy,South,Rajasthan,Office Supplies,Stapler,4,46616,5105,UPI,,
ORD00369,2024-11-13,Akash Jadhav,South,Rajasthan,Office Supplies,Notebook,5,49703,3953,Credit Card,,
ORD00370,2025-11-15,Vikas Patel,East,Delhi,Furniture,Cabinet,1,27321,3450,Credit Card,,
ORD00371,2024-10-23,Abhishek Gupta,South,Karnataka,Office Supplies,Pen,7,8021,1272,Cash,,
ORD00372,2025-08-19,Yash Das,North,Tamil Nadu,Electronics,Smart Watch,9,45002,3416,UPI,,
ORD00373,2025-04-20,Vikas Das,South,Rajasthan,Clothing,Jeans,9,40670,9279,Debit Card,,
ORD00374,2025-06-24,Aryan Patel,East,Gujarat,Office Supplies,Printer Paper,4,27286,1383,Credit Card,,
ORD00375,2025-01-21,Om Khan,North,Tamil Nadu,Electronics,Smart Watch,4,15753,3313,UPI,,
ORD00376,2025-08-27,Aarav Patel,North,Gujarat,Office Supplies,Printer Paper,5,833,75,Debit Card,,
ORD00377,2025-12-13,Aarav Khan,South,Gujarat,Clothing,Shoes,1,33266,4918,Net Banking,,
ORD00378,2024-08-17,Aditya Shetty,South,Delhi,Electronics,Smart Watch,5,8850,515,Debit Card,,
ORD00379,2025-03-18,Kavya Deshmukh,South,Karnataka,Office Supplies,Printer Paper,3,7653,608,Debit Card,,
ORD00380,2024-01-03,Ritika Chavan,South,Maharashtra,Furniture,Desk,2,26977,5354,Credit Card,,
ORD00381,2025-12-13,Sai Joshi,North,Gujarat,Electronics,Smart Watch,9,36036,3345,UPI,,
ORD00382,2025-03-13,Vivaan Das,East,Delhi,Electronics,Tablet,1,18486,1339,UPI,,
ORD00383,2025-04-02,Sai Mishra,South,Karnataka,Clothing,Shirt,9,45772,3064,UPI,,
ORD00384,2024-04-13,Tanvi Nair,South,Karnataka,Clothing,T-Shirt,3,45978,5454,Debit Card,,
ORD00385,2025-07-05,Karan Naik,South,Maharashtra,Office Supplies,Notebook,3,37622,6211,Debit Card,,
ORD00386,2025-06-27,Rahul Tiwari,East,Gujarat,Office Supplies,Printer Paper,10,39335,3833,UPI,,
ORD00387,2024-04-22,Aditi Kadam,North,Gujarat,Clothing,Shirt,4,620,99,Debit Card,,
ORD00388,2024-01-10,Karan Pawar,East,Karnataka,Office Supplies,Marker,8,12518,1531,Debit Card,,
ORD00389,2024-12-29,Sneha Rane,South,Karnataka,Clothing,T-Shirt,4,7094,1721,Debit Card,,
ORD00390,2024-05-06,Rohan Yadav,South,Delhi,Office Supplies,Stapler,3,41468,10201,Net Banking,,
ORD00391,2025-12-26,Neha Shetty,South,Rajasthan,Clothing,Jeans,10,39914,7768,Cash,,
ORD00392,2024-01-29,Vivaan Shetty,West,Maharashtra,Office Supplies,Stapler,7,23792,5137,Cash,,
ORD00393,2024-03-03,Sakshi Naik,South,Gujarat,Electronics,Laptop,3,29094,3574,Debit Card,,
ORD00394,2025-09-17,Karan Nair,North,Tamil Nadu,Electronics,Mobile,10,40425,4180,Credit Card,,
ORD00395,2025-03-28,Nikhil Kadam,East,Rajasthan,Electronics,Headphones,6,47710,7339,Debit Card,,
ORD00396,2024-03-20,Karan Gupta,South,Rajasthan,Clothing,Shirt,4,16548,2530,Credit Card,,
ORD00397,2025-10-23,Om Iyer,South,Karnataka,Electronics,Headphones,2,44863,7685,UPI,,
ORD00398,2024-01-21,Rahul Shaikh,West,Delhi,Clothing,T-Shirt,7,44660,9308,Net Banking,,
ORD00399,2024-05-26,Aisha Deshmukh,West,Maharashtra,Office Supplies,Notebook,7,22312,5141,Debit Card,,
ORD00400,2025-12-14,Vivaan Mishra,West,Maharashtra,Clothing,Jacket,6,12856,2317,UPI,,
ORD00401,2025-10-14,Rohan Das,East,Karnataka,Electronics,Laptop,5,42573,8816,Debit Card,,
ORD00402,2025-12-09,Om Mishra,North,Tamil Nadu,Electronics,Mobile,9,47160,7393,Debit Card,,
ORD00403,2025-09-14,Sakshi Tiwari,West,Tamil Nadu,Clothing,Jacket,10,19609,3168,Cash,,
ORD00404,2025-06-12,Kavya Khan,North,Delhi,Clothing,Jeans,7,36718,2215,UPI,,
ORD00405,2024-04-19,Ananya Sharma,West,Tamil Nadu,Electronics,Tablet,3,29856,5386,Debit Card,,
ORD00406,2025-07-28,Yash Naik,North,Karnataka,Office Supplies,Notebook,7,17603,3308,UPI,,
ORD00407,2025-07-14,Shreya Ansari,South,Tamil Nadu,Clothing,Shirt,4,8321,1278,Credit Card,,
ORD00408,2025-07-13,Akash Shaikh,West,Rajasthan,Clothing,T-Shirt,6,20902,1278,Cash,,
ORD00409,2025-02-15,Neha Pawar,South,Delhi,Electronics,Laptop,5,10845,1528,Net Banking,,
ORD00410,2024-12-26,Aditi Deshmukh,West,Rajasthan,Clothing,Jacket,9,31443,6300,UPI,,
ORD00411,2024-05-23,Karan Sharma,North,Delhi,Clothing,Jeans,1,28481,3671,Net Banking,,
ORD00412,2025-08-25,Aryan More,West,Karnataka,Electronics,Smart Watch,8,37442,3136,Credit Card,,
ORD00413,2024-09-09,Om Ansari,West,Karnataka,Furniture,Cabinet,10,14372,2795,Net Banking,,
ORD00414,2024-10-01,Priya Shaikh,North,Gujarat,Clothing,T-Shirt,2,20540,4402,Net Banking,,
ORD00415,2024-09-30,Karan Deshmukh,East,Karnataka,Office Supplies,Notebook,9,28587,4616,Debit Card,,
ORD00416,2025-02-08,Ritika Iyer,West,Rajasthan,Office Supplies,Stapler,4,9827,663,Credit Card,,
ORD00417,2024-07-02,Aisha Patil,North,Rajasthan,Clothing,Jacket,8,15414,2328,Credit Card,,
ORD00418,2025-07-07,Om Patel,South,Maharashtra,Electronics,Tablet,9,1176,176,Credit Card,,
ORD00419,2024-12-08,Rahul Patel,East,Maharashtra,Furniture,Cabinet,8,16095,3337,Cash,,
ORD00420,2024-05-23,Nikhil Kadam,South,Karnataka,Office Supplies,Pen,2,38709,7558,Debit Card,,
ORD00421,2025-02-04,Karan Shetty,North,Gujarat,Furniture,Chair,7,6980,705,Debit Card,,
ORD00422,2024-08-27,Ananya Gupta,South,Rajasthan,Clothing,T-Shirt,2,19974,3386,Cash,,
ORD00423,2024-03-14,Abhishek Kadam,South,Gujarat,Furniture,Sofa,5,36017,2265,UPI,,
ORD00424,2025-12-27,Sneha Tiwari,West,Tamil Nadu,Furniture,Chair,5,35739,6486,UPI,,
ORD00425,2024-12-10,Aryan Shetty,West,Maharashtra,Clothing,Shirt,3,49154,11023,Credit Card,,
ORD00426,2025-06-16,Akash Singh,North,Maharashtra,Furniture,Sofa,3,29899,2121,Credit Card,,
ORD00427,2025-04-12,Aarav Gupta,East,Tamil Nadu,Office Supplies,Pen,3,35054,3922,Cash,,
ORD00428,2024-02-28,Kavya Yadav,West,Rajasthan,Office Supplies,Stapler,8,49602,6433,UPI,,
ORD00429,2024-03-07,Aarav Shaikh,South,Delhi,Clothing,Jeans,9,12852,1470,Cash,,
ORD00430,2024-03-05,Vikas Tiwari,West,Tamil Nadu,Electronics,Smart Watch,6,36457,5290,Net Banking,,
ORD00431,2025-07-21,Rahul Singh,North,Karnataka,Furniture,Sofa,4,48153,9472,Credit Card,,
ORD00432,2025-10-16,Ritika Ghosh,South,Karnataka,Office Supplies,Notebook,3,34274,7772,Cash,,
ORD00433,2024-08-12,Pooja Jadhav,South,Maharashtra,Clothing,Shirt,3,19021,3562,Debit Card,,
ORD00434,2025-01-15,Abhishek More,South,Gujarat,Clothing,T-Shirt,4,18058,1823,Debit Card,,
ORD00435,2024-10-06,Om Mishra,North,Delhi,Furniture,Sofa,2,11204,2105,UPI,,
ORD00436,2025-07-10,Tanvi Shah,North,Tamil Nadu,Furniture,Desk,1,24501,3988,Credit Card,,
ORD00437,2025-08-06,Aisha Tiwari,South,Karnataka,Electronics,Headphones,8,34899,4436,Net Banking,,
ORD00438,2024-11-16,Sakshi Patil,South,Gujarat,Clothing,T-Shirt,3,24779,1400,Credit Card,,
ORD00439,2024-02-16,Ishita Nair,South,Karnataka,Furniture,Cabinet,9,45612,4730,UPI,,
ORD00440,2025-06-14,Neha Yadav,East,Maharashtra,Electronics,Smart Watch,8,3188,373,Credit Card,,
ORD00441,2025-03-13,Aryan Shah,East,Tamil Nadu,Clothing,Jeans,5,17151,4143,Net Banking,,
ORD00442,2025-02-17,Sakshi More,West,Karnataka,Office Supplies,Stapler,6,4036,616,Cash,,
ORD00443,2024-06-04,Abhishek Menon,North,Gujarat,Clothing,Shoes,2,38444,9154,Net Banking,,
ORD00444,2024-02-13,Aisha Kadam,North,Maharashtra,Furniture,Chair,2,6865,1059,Cash,,
ORD00445,2025-12-02,Neha Iyer,South,Maharashtra,Electronics,Mobile,3,48504,3550,Debit Card,,
ORD00446,2024-12-27,Meera Chavan,West,Gujarat,Office Supplies,Printer Paper,2,42288,5036,Net Banking,,
ORD00447,2025-11-15,Sneha Singh,West,Gujarat,Office Supplies,Stapler,4,3626,647,UPI,,
ORD00448,2024-09-30,Aisha Das,South,Gujarat,Electronics,Mobile,10,22975,5253,Credit Card,,
ORD00449,2024-12-10,Tanvi Shah,South,Gujarat,Clothing,T-Shirt,8,40405,2081,UPI,,
ORD00450,2025-04-18,Meera Shah,North,Gujarat,Clothing,T-Shirt,9,16366,2914,Credit Card,,
ORD00451,2024-07-02,Om Pawar,West,Delhi,Clothing,Jacket,8,24305,3740,Net Banking,,
ORD00452,2024-02-12,Aryan Deshmukh,East,Gujarat,Clothing,Shirt,6,15750,1925,Cash,,
ORD00453,2024-01-22,Om Nair,East,Karnataka,Office Supplies,Notebook,3,36449,7680,Debit Card,,
ORD00454,2024-07-10,Priya Iyer,North,Gujarat,Clothing,Shirt,3,29761,7088,UPI,,
ORD00455,2025-03-31,Nikhil Verma,North,Tamil Nadu,Electronics,Smart Watch,9,10000,789,Net Banking,,
ORD00456,2024-11-08,Ananya Yadav,East,Maharashtra,Office Supplies,Printer Paper,1,29369,1735,Net Banking,,
ORD00457,2024-06-04,Sneha Shah,South,Gujarat,Electronics,Mobile,9,43172,2315,Net Banking,,
ORD00458,2025-09-01,Vivaan Kulkarni,North,Karnataka,Office Supplies,Marker,7,24641,3775,Net Banking,,
ORD00459,2024-10-16,Aditya More,South,Gujarat,Furniture,Sofa,4,31447,7673,Net Banking,,
ORD00460,2025-01-11,Sakshi Menon,South,Delhi,Office Supplies,Printer Paper,8,9873,600,UPI,,
ORD00461,2025-01-02,Akash Tiwari,West,Tamil Nadu,Electronics,Mobile,4,7127,541,Net Banking,,
ORD00462,2024-07-13,Vivaan Rane,South,Delhi,Electronics,Laptop,3,48079,4836,Debit Card,,
ORD00463,2024-05-23,Vikas Mishra,East,Delhi,Office Supplies,Marker,1,24359,4466,Credit Card,,
ORD00464,2024-05-05,Aarav Gupta,South,Karnataka,Furniture,Sofa,8,21269,1678,Net Banking,,
ORD00465,2025-04-30,Abhishek Verma,East,Rajasthan,Electronics,Laptop,4,20578,4941,UPI,,
ORD00466,2025-12-16,Pooja Shetty,West,Delhi,Electronics,Mobile,8,28045,6060,UPI,,
ORD00467,2025-12-08,Akash Chavan,South,Karnataka,Office Supplies,Stapler,1,37027,2438,Cash,,
ORD00468,2024-01-06,Aryan Joshi,West,Maharashtra,Furniture,Table,4,8754,2126,Debit Card,,
ORD00469,2025-03-18,Yash Roy,North,Gujarat,Office Supplies,Marker,1,35763,2360,Net Banking,,
ORD00470,2025-12-22,Ishita Sharma,North,Maharashtra,Electronics,Mobile,3,10919,1109,Debit Card,,
ORD00471,2025-07-26,Arjun Patel,West,Rajasthan,Office Supplies,Pen,10,22507,2422,Cash,,
ORD00472,2025-04-15,Neha Singh,South,Maharashtra,Electronics,Mobile,1,31657,6534,Cash,,
ORD00473,2024-08-31,Shreya Rane,East,Gujarat,Furniture,Sofa,5,36491,6034,Debit Card,,
ORD00474,2024-11-22,Sneha Patil,North,Karnataka,Furniture,Sofa,5,43880,9517,UPI,,
ORD00475,2025-04-10,Vivaan Chavan,West,Delhi,Furniture,Cabinet,9,27010,1440,Cash,,
ORD00476,2024-02-18,Priya Chavan,West,Karnataka,Office Supplies,Marker,6,41359,2331,Cash,,
ORD00477,2025-12-02,Meera Rane,South,Gujarat,Furniture,Sofa,3,48568,8910,UPI,,
ORD00478,2024-12-06,Aditi Sharma,East,Gujarat,Clothing,Jacket,4,43462,2249,Credit Card,,
ORD00479,2025-01-19,Nikhil Pawar,North,Rajasthan,Electronics,Smart Watch,7,19682,3018,Cash,,
ORD00480,2024-07-13,Aarav More,South,Rajasthan,Furniture,Desk,9,19126,2033,Credit Card,,
ORD00481,2024-10-01,Karan Gupta,West,Karnataka,Office Supplies,Notebook,9,13194,680,Credit Card,,
ORD00482,2024-05-15,Akash Menon,North,Gujarat,Office Supplies,Notebook,3,15773,1440,Net Banking,,
ORD00483,2025-09-15,Pooja Yadav,South,Karnataka,Office Supplies,Printer Paper,2,44321,4858,Cash,,
ORD00484,2025-04-22,Neha Chavan,North,Rajasthan,Office Supplies,Marker,5,3783,691,Net Banking,,
ORD00485,2025-06-19,Rohan Deshmukh,South,Delhi,Office Supplies,Marker,7,16671,1230,Net Banking,,
ORD00486,2025-07-24,Rohan Khan,East,Karnataka,Furniture,Desk,5,17137,4070,Cash,,
ORD00487,2025-11-01,Sakshi Patil,North,Delhi,Clothing,Jeans,9,9618,726,Cash,,
ORD00488,2025-07-22,Aryan Ghosh,South,Delhi,Electronics,Headphones,6,35391,4275,Debit Card,,
ORD00489,2024-06-28,Vikas Deshmukh,West,Gujarat,Office Supplies,Stapler,10,31291,6037,Net Banking,,
ORD00490,2024-11-05,Meera Shaikh,West,Rajasthan,Furniture,Desk,4,32358,6263,Debit Card,,
ORD00491,2025-08-17,Aditya Shetty,South,Tamil Nadu,Clothing,Shirt,7,41005,2325,UPI,,
